Persquare_price,Area,Facing_East,Facing_North,Facing_South,Facing_West,Decoration_Level,Floor_Level
45728.0,109.78,1,0,0,0,3,2
43434.0,58.02,1,0,0,0,3,3
41628.0,52.85,1,0,0,0,3,3
38907.0,54.49,0,0,0,1,3,3
42821.0,92.48,1,0,0,0,3,3
31553.0,51.66,1,0,0,0,3,5
36013.0,59.98,0,0,0,1,3,4
40442.0,92.48,1,0,0,0,3,4
35967.0,76.46,0,0,0,1,3,4
35794.0,86.05,0,0,1,0,3,3
34659.0,76.46,0,0,0,1,3,3
35346.0,59.98,0,0,1,0,3,2
32095.0,59.98,0,0,0,1,3,2
30738.0,86.05,0,0,0,1,3,4
31015.0,54.49,0,1,0,0,3,3
35711.0,89.05,0,0,0,1,3,3
32612.0,85.86,0,0,0,1,3,2
32848.0,51.45,0,1,0,0,3,3
75881.0,58.5,1,0,0,0,2,2
83913.0,54.7,0,0,1,0,1,3
73505.0,58.5,1,0,0,0,2,2
85467.0,84.01,0,0,1,0,1,4
76582.0,58.5,1,0,0,0,2,2
56959.0,38.8,0,0,1,0,3,0
84495.0,57.4,0,0,1,0,2,3
83780.0,63.5,0,0,1,0,2,2
19570.0,51.1,0,0,1,0,3,3
80386.0,62.2,0,0,1,0,3,2
84566.0,62.2,0,0,1,0,2,3
75174.0,57.6,0,0,1,0,1,5
77420.0,60.45,0,0,1,0,2,3
79771.0,56.7,0,0,1,0,1,3
81477.0,77.2,1,0,0,0,2,1
22223.0,58.5,0,0,1,0,3,3
79257.0,61.32,0,0,1,0,1,3
82335.0,65.1,0,0,0,1,1,4
78415.0,45.4,1,0,0,0,3,3
80656.0,61.62,0,0,1,0,2,3
85589.0,56.9,0,0,1,0,1,3
80315.0,63.5,1,0,0,0,2,4
79688.0,57.6,0,0,1,0,1,3
84779.0,51.9,0,0,1,0,2,3
74018.0,58.5,1,0,0,0,2,2
88889.0,33.3,0,0,1,0,1,1
80571.0,54.3,0,0,1,0,1,4
82841.0,50.7,1,0,0,0,2,3
82832.0,56.5,1,0,0,0,2,3
81012.0,52.4,0,0,1,0,2,3
77141.0,54.9,0,0,1,0,2,5
72733.0,72.32,1,0,0,0,2,3
75698.0,50.2,0,0,0,1,2,3
76893.0,50.2,0,0,0,1,1,2
79790.0,47.5,0,0,1,0,2,1
79012.0,61.32,0,0,1,0,1,3
68893.0,56.9,0,0,1,0,2,3
68718.0,58.5,1,0,0,0,1,4
69445.0,57.6,0,0,1,0,2,5
72188.0,60.26,1,0,0,0,2,5
83324.0,87.01,1,0,0,0,3,4
78944.0,75.75,0,0,1,0,2,5
70047.0,64.1,1,0,0,0,1,3
74589.0,54.7,0,0,1,0,2,3
73299.0,57.3,0,0,1,0,1,3
70351.0,114.57,1,0,0,0,1,3
69251.0,76.1,0,0,1,0,2,5
76312.0,62.9,1,0,0,0,2,1
76339.0,92.09,1,0,0,0,1,4
72595.0,72.32,1,0,0,0,2,3
72539.0,57.9,1,0,0,0,2,2
82335.0,65.1,0,0,0,1,2,3
74366.0,80.01,0,0,1,0,2,1
70513.0,58.5,1,0,0,0,1,2
78994.0,57.6,0,0,1,0,1,3
93284.0,67.0,0,0,1,0,2,1
103141.0,97.44,1,0,0,0,2,4
101884.0,53.1,0,0,1,0,1,1
97324.0,52.3,0,0,1,0,2,3
87621.0,62.2,0,0,1,0,1,4
96329.0,52.3,0,0,1,0,2,5
93002.0,54.3,0,0,1,0,1,3
81498.0,45.4,1,0,0,0,2,1
91944.0,87.01,1,0,0,0,1,2
88738.0,58.6,0,0,1,0,1,3
79157.0,60.26,1,0,0,0,2,3
87986.0,56.6,0,0,1,0,2,5
85827.0,63.5,0,0,1,0,1,4
88398.0,54.3,0,0,1,0,2,2
83235.0,50.7,0,0,1,0,2,3
78693.0,41.3,0,0,1,0,3,4
79570.0,65.1,1,0,0,0,1,3
84471.0,58.6,0,0,1,0,1,2
73506.0,50.2,0,0,0,1,1,5
76108.0,51.9,0,0,1,0,1,2
79512.0,53.2,0,0,1,0,1,1
78999.0,51.9,0,0,1,0,1,3
71624.0,58.5,1,0,0,0,2,2
74437.0,66.5,0,0,1,0,1,1
74760.0,51.9,0,0,1,0,1,4
65631.0,57.9,0,0,1,0,1,2
69354.0,52.6,0,0,1,0,2,4
67331.0,50.2,0,0,0,1,1,3
59850.0,61.32,1,0,0,0,2,5
71025.0,56.6,0,0,1,0,1,3
65510.0,87.01,1,0,0,0,1,4
63764.0,61.32,0,0,1,0,2,5
62187.0,57.89,1,0,0,0,2,1
60115.0,52.4,0,0,1,0,1,5
67074.0,57.4,0,0,1,0,1,3
64457.0,54.3,0,0,1,0,3,3
65526.0,81.8,0,0,1,0,1,1
59731.0,51.9,0,0,1,0,2,5
61659.0,57.9,1,0,0,0,1,4
57269.0,45.4,1,0,0,0,1,2
66915.0,51.2,0,0,1,0,2,1
63117.0,62.9,1,0,0,0,3,2
65073.0,48.1,0,0,1,0,1,1
57604.0,65.1,0,0,0,1,1,2
63369.0,57.6,0,0,1,0,2,4
63369.0,57.6,0,0,1,0,2,2
59150.0,54.1,0,0,1,0,1,3
60020.0,52.4,0,0,1,0,1,3
61733.0,60.26,1,0,0,0,2,3
56022.0,59.62,1,0,0,0,3,5
57743.0,38.1,1,0,0,0,3,3
49879.0,41.1,1,0,0,0,1,3
45683.0,57.9,1,0,0,0,1,3
53590.0,78.0,1,0,0,0,1,4
47578.0,45.4,1,0,0,0,1,4
45420.0,52.4,0,0,1,0,2,5
52068.0,53.2,0,0,1,0,2,1
41451.0,57.9,1,0,0,0,1,5
47348.0,50.9,1,0,0,0,1,1
50099.0,50.7,0,0,1,0,2,3
48052.0,53.9,0,0,1,0,3,5
52357.0,57.3,0,0,1,0,2,2
42882.0,57.6,0,0,1,0,3,5
48091.0,57.6,0,0,1,0,1,3
47174.0,56.6,1,0,0,0,3,3
48473.0,36.0,0,0,1,0,2,4
46007.0,57.6,0,0,1,0,1,4
46549.0,50.7,0,0,1,0,2,5
52251.0,62.2,0,0,1,0,1,4
52412.0,62.2,0,0,1,0,2,3
51206.0,53.9,0,0,1,0,2,3
45852.0,68.7,0,0,1,0,1,5
46573.0,56.9,0,0,1,0,2,1
42939.0,52.4,0,0,1,0,1,1
55702.0,33.5,0,0,1,0,2,1
47732.0,50.7,0,0,1,0,2,5
48848.0,65.1,1,0,0,0,3,4
47042.0,50.7,1,0,0,0,1,4
49714.0,52.3,0,0,1,0,1,1
52251.0,62.2,0,0,1,0,3,4
45623.0,65.1,0,0,0,1,2,4
59721.0,108.84,0,0,1,0,2,2
48087.0,50.7,0,0,1,0,1,3
46799.0,40.6,0,0,1,0,2,3
48494.0,36.5,0,0,1,0,2,3
45513.0,78.0,1,0,0,0,1,2
50926.0,54.0,0,0,1,0,3,1
47431.0,50.6,0,0,1,0,2,3
46951.0,54.1,0,0,1,0,1,3
44976.0,71.15,0,0,1,0,2,4
43645.0,60.26,0,0,1,0,1,5
43451.0,62.6,0,0,1,0,2,5
46248.0,57.3,0,0,1,0,3,3
41442.0,66.6,0,0,1,0,2,5
47428.0,62.2,0,0,1,0,2,3
43176.0,38.1,1,0,0,0,3,1
43779.0,65.1,0,0,0,1,3,3
42969.0,64.0,1,0,0,0,1,2
48261.0,66.1,0,0,1,0,3,1
43340.0,50.3,1,0,0,0,2,3
44489.0,75.75,0,0,1,0,3,1
41620.0,80.01,0,0,1,0,2,5
44742.0,54.2,0,0,1,0,1,3
45360.0,57.1,0,0,1,0,1,3
42014.0,57.6,0,0,1,0,3,3
48915.0,87.5,0,0,1,0,2,3
40727.0,52.3,0,0,1,0,3,4
45218.0,57.5,0,0,1,0,1,3
43747.0,41.1,0,0,1,0,1,3
42378.0,71.5,1,0,0,0,3,4
46191.0,42.0,1,0,0,0,2,4
39648.0,45.4,1,0,0,0,0,1
37949.0,58.5,1,0,0,0,2,5
40973.0,57.6,0,0,1,0,3,3
39757.0,57.6,0,0,1,0,3,4
38930.0,41.1,0,0,1,0,1,4
37986.0,56.6,1,0,0,0,1,4
44790.0,54.7,0,0,1,0,1,3
58470.0,99.71,0,0,1,0,3,3
44988.0,132.26,1,0,0,0,3,3
46667.0,58.5,1,0,0,0,3,2
49615.0,51.9,0,0,1,0,3,4
44445.0,58.5,1,0,0,0,3,4
53260.0,62.9,1,0,0,0,3,4
51779.0,50.6,0,0,1,0,3,5
46899.0,66.1,0,0,1,0,3,3
49754.0,40.6,0,0,1,0,3,5
44882.0,63.5,1,0,0,0,3,4
46772.0,57.3,0,0,1,0,3,3
49922.0,63.5,1,0,0,0,3,3
46620.0,80.01,0,0,1,0,3,1
47693.0,71.5,1,0,0,0,3,5
36752.0,108.84,0,0,1,0,3,3
46325.0,58.5,1,0,0,0,3,2
44787.0,58.5,1,0,0,0,3,1
43069.0,54.1,0,0,1,0,3,1
41453.0,58.5,1,0,0,0,3,4
38889.0,57.6,0,0,1,0,3,5
40516.0,54.3,0,0,1,0,3,3
40226.0,87.01,0,0,1,0,3,5
40230.0,87.0,0,0,1,0,3,1
35591.0,57.6,0,0,1,0,3,5
37020.0,65.1,0,0,0,1,3,3
31531.0,60.26,0,0,1,0,3,5
30496.0,61.32,1,0,0,0,3,5
35503.0,50.7,0,0,1,0,3,3
35399.0,87.01,0,0,1,0,3,2
28377.0,58.5,1,0,0,0,3,5
26355.0,136.6,1,0,0,0,3,3
29231.0,58.5,1,0,0,0,3,1
31026.0,78.0,1,0,0,0,3,2
29844.0,61.32,0,0,1,0,3,2
30572.0,50.7,0,0,1,0,3,5
30213.0,56.6,0,0,1,0,3,3
37015.0,67.0,0,0,1,0,3,1
28999.0,56.9,0,0,1,0,3,5
28547.0,57.1,0,0,1,0,3,4
84282.0,34.29,0,0,0,1,2,4
74984.0,45.21,0,0,0,1,2,5
91819.0,33.0,0,1,0,0,3,4
82947.0,45.21,0,0,0,1,2,3
79269.0,42.64,1,0,0,0,2,5
81968.0,37.82,1,0,0,0,2,2
72553.0,37.49,0,1,0,0,3,3
80157.0,73.98,1,0,0,0,3,3
85374.0,33.91,0,1,0,0,3,2
71530.0,42.64,1,0,0,0,2,3
87510.0,37.71,0,0,1,0,2,2
83236.0,34.12,0,1,0,0,2,2
80502.0,34.72,0,1,0,0,2,3
81361.0,32.94,0,0,0,1,3,2
74461.0,40.29,0,0,1,0,2,5
87129.0,32.94,0,0,0,1,2,4
81900.0,34.86,1,0,0,0,2,3
85821.0,37.52,0,0,1,0,2,5
79618.0,37.68,0,0,1,0,1,4
75842.0,37.71,0,1,0,0,2,3
93684.0,37.68,0,0,1,0,2,3
84661.0,37.68,0,1,0,0,2,3
85654.0,37.71,0,0,1,0,2,2
80289.0,37.49,0,1,0,0,3,3
83956.0,37.52,0,0,1,0,2,4
82504.0,45.21,1,0,0,0,1,4
84228.0,38.23,0,1,0,0,1,2
84995.0,34.12,0,1,0,0,3,3
78801.0,34.01,0,1,0,0,3,3
72551.0,45.21,0,0,0,1,2,3
79738.0,42.64,1,0,0,0,2,2
90234.0,37.68,0,0,1,0,2,4
81649.0,37.6,0,1,0,0,2,4
87235.0,37.6,0,0,1,0,3,3
81622.0,37.49,0,0,1,0,2,3
75979.0,45.21,0,0,0,1,2,3
87726.0,30.55,0,1,0,0,2,4
79576.0,33.93,0,1,0,0,3,4
88149.0,30.63,0,1,0,0,3,4
89009.0,38.03,0,0,1,0,2,4
84328.0,37.71,0,1,0,0,2,3
83639.0,46.39,0,0,1,0,2,4
79056.0,36.43,0,1,0,0,3,4
75372.0,37.68,0,1,0,0,2,4
73657.0,45.21,0,0,0,1,2,5
81540.0,33.91,0,1,0,0,2,2
79955.0,31.08,0,1,0,0,1,4
85044.0,34.1,0,1,0,0,1,3
75993.0,38.03,0,1,0,0,1,3
74578.0,42.64,1,0,0,0,2,3
76594.0,37.34,1,0,0,0,2,3
79562.0,34.69,0,1,0,0,3,3
73436.0,45.21,1,0,0,0,2,4
71600.0,37.71,0,1,0,0,3,3
80415.0,37.68,0,1,0,0,2,4
82175.0,61.82,0,0,1,0,2,4
74109.0,42.64,1,0,0,0,2,4
81630.0,35.11,0,1,0,0,2,3
72330.0,45.21,1,0,0,0,2,4
86521.0,32.94,0,0,0,1,2,4
77191.0,40.29,0,0,1,0,2,2
82271.0,32.94,0,0,0,1,2,3
86995.0,33.91,0,0,1,0,2,3
80571.0,34.69,0,0,1,0,2,3
79755.0,37.49,0,0,1,0,2,2
76943.0,40.29,0,0,1,0,2,4
72820.0,37.49,0,1,0,0,2,2
79755.0,37.49,0,0,1,0,2,3
72925.0,37.71,0,1,0,0,1,3
76526.0,46.39,0,0,1,0,2,3
86854.0,25.33,0,1,0,0,3,5
93502.0,34.01,0,0,1,0,2,3
90534.0,33.91,0,0,1,0,2,3
88210.0,34.01,0,1,0,0,2,3
91075.0,32.94,0,0,0,1,3,4
81889.0,37.49,0,1,0,0,2,3
82504.0,45.21,1,0,0,0,2,4
86018.0,61.82,0,1,0,0,2,2
84360.0,37.34,1,0,0,0,2,3
97324.0,45.21,1,0,0,0,2,4
92424.0,35.11,0,1,0,0,2,4
87611.0,48.51,0,1,0,0,2,5
86265.0,45.21,1,0,0,0,1,3
96026.0,37.49,0,1,0,0,2,3
90291.0,42.64,1,0,0,0,2,4
92421.0,37.6,0,1,0,0,2,3
92814.0,37.71,0,1,0,0,2,3
88067.0,34.86,1,0,0,0,2,3
90323.0,34.1,0,1,0,0,3,4
63805.0,34.01,0,0,1,0,2,2
83725.0,42.64,1,0,0,0,2,4
92092.0,37.68,0,0,1,0,2,5
40011.0,37.49,0,1,0,0,1,2
85211.0,43.07,1,0,0,0,2,5
84027.0,38.0,0,0,1,0,3,3
89891.0,33.93,0,1,0,0,2,3
82272.0,37.68,0,0,1,0,2,5
83533.0,37.71,0,0,1,0,2,2
87346.0,34.69,0,0,1,0,2,4
81915.0,46.39,0,0,1,0,2,5
77467.0,37.5,1,0,0,0,1,4
83526.0,34.72,0,1,0,0,2,2
81098.0,33.91,0,1,0,0,2,2
39989.0,35.01,0,0,1,0,2,1
73437.0,34.86,1,0,0,0,1,3
85079.0,38.2,0,0,1,0,2,4
86174.0,37.68,0,0,1,0,2,4
71304.0,34.29,0,0,0,1,2,4
74075.0,73.98,1,0,0,0,2,2
72208.0,33.93,0,0,1,0,1,3
73300.0,37.49,0,0,1,0,3,2
60213.0,47.0,1,0,0,0,1,3
63751.0,37.49,0,0,1,0,3,3
66418.0,37.49,0,0,1,0,3,2
69003.0,37.68,0,0,1,0,2,3
72728.0,34.1,0,1,0,0,2,4
62633.0,37.68,0,1,0,0,3,4
61140.0,38.6,0,0,1,0,2,5
66685.0,37.49,0,0,1,0,2,3
65743.0,36.43,0,1,0,0,2,3
41870.0,33.91,0,0,1,0,2,2
61041.0,37.68,0,0,1,0,3,4
55254.0,45.21,0,0,0,1,2,3
55521.0,47.73,0,1,0,0,2,5
64018.0,37.49,0,0,1,0,2,2
55572.0,34.01,0,1,0,0,2,2
55527.0,37.82,1,0,0,0,2,3
54415.0,37.49,0,1,0,0,2,3
55498.0,38.2,0,1,0,0,2,4
52064.0,42.64,1,0,0,0,3,3
58798.0,33.93,0,1,0,0,2,4
53940.0,42.64,1,0,0,0,2,4
52533.0,42.64,1,0,0,0,2,3
55966.0,35.2,0,1,0,0,2,3
53086.0,45.21,0,0,0,1,2,3
60083.0,34.12,0,0,1,0,2,3
49249.0,33.91,0,1,0,0,1,2
61301.0,37.52,0,0,1,0,2,4
51870.0,45.21,1,0,0,0,2,4
59626.0,35.22,0,1,0,0,2,3
28640.0,37.71,0,1,0,0,1,2
53832.0,37.71,0,0,1,0,2,2
55998.0,33.93,0,1,0,0,1,3
50874.0,45.21,1,0,0,0,2,2
55866.0,34.01,0,1,0,0,2,2
54098.0,31.24,0,1,0,0,2,4
48662.0,45.21,1,0,0,0,2,3
53822.0,37.68,0,0,1,0,2,3
53027.0,37.34,1,0,0,0,1,2
49889.0,40.29,0,0,1,0,2,2
45344.0,45.21,1,0,0,0,2,5
55441.0,33.91,0,0,1,0,1,3
54253.0,34.1,0,0,1,0,2,3
49532.0,34.12,0,1,0,0,2,3
51608.0,33.91,0,1,0,0,2,3
48552.0,45.21,1,0,0,0,3,4
52044.0,34.01,0,0,1,0,1,4
45763.0,37.52,0,1,0,0,2,4
54075.0,25.89,0,1,0,0,1,2
49059.0,37.71,0,0,1,0,1,2
48547.0,37.49,0,0,1,0,3,2
46677.0,62.13,0,0,1,0,2,3
42198.0,37.68,0,1,0,0,2,4
44902.0,45.21,1,0,0,0,2,3
50000.0,37.6,0,0,1,0,1,3
45344.0,45.21,0,0,0,1,2,5
47103.0,35.03,0,1,0,0,1,3
47479.0,33.91,0,1,0,0,3,2
45898.0,34.86,1,0,0,0,3,3
46670.0,42.64,1,0,0,0,2,3
43796.0,45.21,0,0,0,1,2,3
46905.0,42.64,1,0,0,0,3,3
45263.0,42.64,1,0,0,0,2,4
45310.0,37.52,0,0,1,0,2,4
42899.0,38.23,0,1,0,0,2,3
47928.0,34.01,0,0,1,0,2,2
47856.0,46.39,0,0,1,0,2,4
46457.0,34.01,0,1,0,0,3,4
44842.0,34.12,0,0,1,0,3,2
40367.0,62.13,0,1,0,0,2,3
39151.0,45.21,1,0,0,0,1,2
34798.0,143.69,1,0,0,0,3,1
41777.0,37.82,1,0,0,0,2,3
43676.0,61.82,0,0,1,0,2,4
53393.0,73.98,1,0,0,0,2,3
47873.0,37.6,0,0,1,0,2,4
39878.0,37.49,0,0,1,0,2,2
46953.0,34.29,0,0,0,1,2,2
47791.0,30.55,0,1,0,0,2,4
44279.0,37.49,0,0,1,0,2,3
50201.0,34.86,1,0,0,0,3,3
48392.0,73.98,1,0,0,0,2,4
41852.0,38.23,0,0,1,0,2,2
46449.0,32.94,0,0,0,1,2,3
42430.0,37.71,0,1,0,0,2,2
36882.0,61.82,0,0,1,0,3,2
46751.0,34.01,0,0,1,0,2,3
42111.0,37.52,0,1,0,0,2,3
45843.0,37.52,0,0,1,0,2,5
45794.0,40.29,0,0,1,0,3,2
40478.0,45.21,0,0,0,1,2,2
45538.0,32.94,0,0,0,1,2,3
39815.0,45.21,0,0,0,1,2,5
39815.0,45.21,0,0,0,1,2,4
42097.0,42.64,1,0,0,0,2,4
39815.0,45.21,0,0,0,1,2,3
41612.0,37.49,0,1,0,0,2,3
48954.0,33.91,0,0,1,0,2,3
45669.0,40.29,0,0,1,0,2,3
45877.0,37.71,0,0,1,0,2,3
41634.0,37.71,0,1,0,0,2,2
45648.0,37.68,0,0,1,0,2,5
40521.0,61.82,0,0,1,0,2,4
41196.0,61.9,0,1,0,0,3,4
41618.0,34.12,0,1,0,0,2,3
39166.0,42.64,1,0,0,0,1,3
37118.0,37.68,0,1,0,0,1,4
43293.0,35.11,0,1,0,0,2,3
46457.0,34.01,0,0,1,0,2,4
39254.0,34.01,0,1,0,0,2,2
42498.0,34.12,0,0,1,0,2,3
42899.0,38.23,0,0,1,0,3,3
42430.0,37.71,0,0,1,0,2,3
27035.0,73.98,1,0,0,0,2,4
43311.0,34.01,0,0,1,0,2,3
42022.0,37.6,0,0,1,0,1,3
42632.0,31.08,0,1,0,0,2,4
39793.0,61.82,0,0,1,0,1,3
43479.0,37.49,0,0,1,0,2,3
37603.0,45.21,0,0,0,1,2,4
39544.0,37.68,0,0,1,0,3,4
40308.0,37.71,0,0,1,0,2,3
37603.0,45.21,1,0,0,0,1,2
41995.0,34.29,0,0,0,1,2,3
34710.0,42.64,1,0,0,0,2,3
37494.0,37.34,1,0,0,0,1,3
38225.0,34.01,0,0,1,0,2,3
40577.0,34.01,0,1,0,0,2,4
38225.0,34.01,0,1,0,0,2,4
40283.0,34.01,0,1,0,0,2,2
38748.0,37.68,0,1,0,0,2,4
40011.0,37.49,0,0,1,0,1,2
44726.0,38.01,0,1,0,0,3,3
46008.0,45.21,0,0,0,1,3,3
46008.0,45.21,0,0,0,1,3,3
43977.0,37.52,0,1,0,0,3,4
46273.0,45.21,0,0,0,1,3,4
50786.0,38.2,0,0,1,0,3,5
44681.0,45.21,0,0,0,1,3,5
41805.0,45.21,0,0,0,1,3,3
48013.0,37.49,0,1,0,0,3,3
51903.0,33.91,0,0,1,0,3,3
46116.0,36.43,0,1,0,0,3,3
50882.0,40.29,0,0,1,0,3,2
51980.0,45.21,1,0,0,0,3,4
49914.0,34.86,1,0,0,0,3,3
53305.0,37.52,0,0,1,0,3,4
46937.0,38.03,0,1,0,0,3,4
50271.0,35.11,0,1,0,0,3,4
48041.0,33.93,0,1,0,0,3,4
43354.0,45.21,1,0,0,0,3,5
44177.0,35.2,0,1,0,0,3,3
47045.0,34.01,0,0,1,0,3,2
50640.0,37.52,0,0,1,0,3,3
45203.0,34.29,0,1,0,0,3,4
42679.0,37.49,0,1,0,0,3,2
50385.0,37.71,0,0,1,0,3,3
50968.0,34.1,0,0,1,0,3,3
42027.0,45.21,0,0,0,1,3,3
40921.0,45.21,1,0,0,0,3,2
30408.0,37.82,1,0,0,0,3,2
42835.0,37.82,1,0,0,0,3,4
43920.0,36.43,0,1,0,0,3,4
49398.0,34.01,0,0,1,0,3,3
48845.0,30.71,0,1,0,0,3,4
31649.0,37.6,0,1,0,0,3,2
48567.0,37.68,0,0,1,0,3,4
49484.0,32.94,0,0,0,1,3,3
47556.0,45.21,1,0,0,0,3,4
49986.0,34.01,0,0,1,0,3,4
47240.0,37.68,0,0,1,0,3,5
44233.0,37.68,0,0,1,0,3,3
42463.0,37.68,0,0,1,0,3,5
45538.0,32.94,0,0,0,1,3,2
47771.0,37.68,0,0,1,0,3,4
39313.0,37.52,0,0,1,0,3,4
40153.0,34.12,0,1,0,0,3,2
46604.0,34.01,0,0,1,0,3,4
41899.0,37.71,0,0,1,0,3,3
41175.0,36.43,0,0,1,0,3,3
42463.0,37.68,0,0,1,0,3,3
36621.0,38.23,0,0,1,0,3,2
41845.0,37.52,0,0,1,0,3,4
33843.0,45.21,0,0,0,1,3,2
40011.0,73.98,1,0,0,0,3,4
35444.0,38.23,0,1,0,0,3,3
34285.0,45.21,1,0,0,0,3,4
39868.0,34.69,0,0,1,0,3,3
38266.0,45.21,1,0,0,0,3,3
38394.0,34.12,0,1,0,0,3,3
34475.0,42.64,1,0,0,0,3,3
39032.0,62.13,0,0,1,0,3,4
35459.0,32.94,0,0,0,1,3,4
32737.0,45.21,0,0,0,1,3,3
35515.0,37.45,0,0,1,0,3,3
34563.0,34.72,0,1,0,0,3,2
34973.0,38.03,0,0,1,0,3,3
32073.0,45.21,0,0,0,1,3,3
32737.0,45.21,1,0,0,0,3,2
32737.0,45.21,0,0,0,1,3,2
31209.0,37.49,0,1,0,0,3,3
31962.0,45.21,1,0,0,0,3,3
34710.0,42.64,1,0,0,0,3,4
33179.0,45.21,1,0,0,0,3,4
35410.0,62.13,0,0,1,0,3,4
32982.0,46.39,0,0,1,0,3,2
37873.0,33.93,0,0,1,0,3,3
35227.0,34.86,1,0,0,0,3,4
35715.0,37.52,1,0,0,0,3,4
32809.0,37.49,0,1,0,0,3,2
34442.0,37.6,0,0,1,0,3,2
32932.0,34.86,1,0,0,0,3,4
32523.0,37.82,1,0,0,0,3,3
31188.0,45.21,1,0,0,0,3,3
29318.0,37.52,0,0,1,0,3,3
29194.0,37.68,0,0,1,0,3,3
32276.0,37.49,0,0,1,0,3,2
31631.0,45.21,1,0,0,0,3,5
35388.0,33.91,0,0,1,0,3,3
31947.0,34.12,0,1,0,0,3,2
32941.0,37.34,1,0,0,0,3,3
32144.0,33.91,0,1,0,0,3,3
29701.0,37.71,0,1,0,0,3,2
31848.0,37.68,0,0,1,0,3,4
28924.0,37.34,0,0,1,0,3,2
30651.0,37.52,0,0,1,0,3,3
32970.0,33.91,0,0,1,0,3,3
31716.0,37.49,0,0,1,0,3,3
28110.0,37.71,0,1,0,0,3,3
30786.0,37.68,0,0,1,0,3,4
26674.0,37.49,0,1,0,0,3,3
31978.0,33.93,0,1,0,0,3,4
28580.0,34.29,0,0,0,1,3,3
36106.0,85.86,0,0,1,0,2,2
35839.0,86.36,0,0,1,0,1,4
36148.0,85.76,0,0,1,0,3,2
35989.0,84.75,1,0,0,0,3,2
35448.0,85.76,0,0,1,0,2,1
39696.0,60.46,1,0,0,0,3,1
35864.0,85.88,0,0,1,0,3,4
35473.0,88.8,0,0,1,0,2,3
38820.0,61.31,0,0,1,0,2,4
35392.0,86.18,0,0,1,0,2,3
34515.0,85.76,0,0,1,0,2,2
37296.0,83.12,1,0,0,0,2,5
36904.0,61.24,0,0,1,0,3,1
40739.0,65.54,0,0,1,0,1,5
38259.0,65.58,0,0,1,0,0,5
38000.0,85.0,0,0,1,0,3,3
37281.0,86.05,0,0,1,0,2,2
36964.0,85.76,0,0,1,0,3,3
36455.0,86.08,0,0,1,0,1,2
37664.0,85.76,0,0,1,0,1,2
36600.0,88.8,0,0,1,0,2,3
37950.0,85.64,0,0,1,0,2,3
37725.0,85.62,0,0,1,0,2,1
36678.0,86.43,0,0,1,0,1,3
37929.0,84.5,0,0,1,0,2,5
41552.0,61.37,0,0,1,0,2,4
36399.0,87.64,1,0,0,0,2,3
36498.0,85.76,0,0,1,0,1,3
38533.0,64.88,0,0,1,0,1,1
35360.0,87.84,1,0,0,0,1,2
36631.0,84.63,1,0,0,0,3,2
40280.0,65.79,0,0,1,0,2,5
37323.0,86.49,1,0,0,0,2,4
35922.0,86.3,0,0,1,0,1,1
37268.0,86.0,0,0,1,0,2,1
40046.0,61.43,0,0,1,0,2,4
38815.0,65.44,0,0,1,0,2,5
34982.0,85.76,0,0,1,0,2,4
35766.0,88.8,0,0,1,0,2,3
34607.0,89.0,0,0,1,0,1,2
38977.0,60.55,0,0,1,0,2,4
35363.0,86.25,0,0,1,0,2,4
33527.0,86.5,0,0,1,0,1,5
35358.0,89.09,0,0,1,0,3,3
39159.0,65.63,0,0,1,0,3,4
37038.0,85.86,0,0,1,0,1,2
38628.0,85.69,0,0,1,0,2,4
41718.0,65.68,0,0,1,0,2,5
40537.0,59.7,0,0,1,0,0,5
37725.0,85.86,0,0,1,0,2,2
38825.0,65.68,0,0,1,0,2,5
36075.0,86.21,0,0,1,0,2,3
36765.0,85.68,0,0,1,0,2,3
36068.0,85.95,0,0,1,0,2,1
34884.0,86.0,0,0,1,0,3,3
39713.0,65.47,0,0,1,0,2,5
37756.0,86.08,0,0,1,0,2,3
37375.0,85.62,0,0,1,0,1,2
35635.0,84.75,1,0,0,0,2,3
46768.0,65.43,0,0,1,0,1,5
43717.0,85.78,0,0,1,0,3,2
43377.0,85.76,0,0,1,0,2,2
42467.0,85.95,0,0,1,0,2,3
42879.0,86.29,0,0,1,0,2,4
39637.0,85.78,0,0,1,0,2,4
41862.0,85.76,0,0,1,0,2,4
38176.0,88.8,0,0,1,0,2,4
44039.0,61.31,0,0,1,0,2,3
41779.0,85.69,0,0,1,0,2,2
40196.0,85.83,0,0,1,0,1,2
34049.0,85.76,0,0,1,0,2,4
36220.0,85.59,0,0,1,0,3,3
32154.0,65.0,0,0,1,0,3,5
36514.0,87.64,1,0,0,0,2,1
34231.0,87.64,0,0,1,0,2,3
30255.0,87.59,0,0,1,0,2,5
38349.0,68.06,0,0,1,0,2,4
37633.0,67.76,0,0,1,0,3,3
38808.0,67.77,0,0,1,0,2,3
38400.0,67.71,0,0,1,0,3,2
35882.0,72.46,0,0,1,0,2,1
44650.0,57.84,0,0,1,0,2,3
37923.0,67.77,0,0,1,0,2,2
40378.0,68.85,0,0,1,0,1,3
38371.0,67.76,0,0,1,0,2,3
38814.0,67.76,0,0,1,0,3,2
40318.0,68.06,0,0,1,0,1,3
40800.0,67.77,0,0,1,0,2,3
41860.0,41.09,0,0,0,1,1,2
38228.0,72.46,0,0,1,0,2,1
42651.0,67.76,0,0,1,0,2,1
